time_stamp,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,AD11,AD12,AD13,AD14,AD15,AD16
20250418_203108,5.0,0.0,2.363455671414868,0.0,0.0,0.0,0.0,0.0
20250418_203108,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
20250418_203108,5.0,0.0,2.4084188333855536,0.0,0.0,0.0,0.0,0.0
20250418_203108,5.0,0.0,2.3275543491651143,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.360048428316814,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.4095306672389847,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.403483094708471,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.317126847451844,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.3944602630429257,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.3569055701133435,0.0,0.0,0.0,0.0,0.0
20250418_203109,5.0,0.0,2.4093390744839964,0.0,0.0,0.0,0.0,0.0
