time_stamp,DIO1,DIO2,DIO3,DIO4,DIO5,DIO6,DIO7,DIO8
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203139,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203140,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203141,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203142,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203143,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203144,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203145,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203146,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203147,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203148,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203149,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203150,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203151,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203152,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203153,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203154,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203155,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203156,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203157,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203158,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203159,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203200,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203201,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203202,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203203,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203204,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203205,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203206,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203207,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203208,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203209,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203210,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203211,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203212,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203213,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203214,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203215,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203216,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203217,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
20250418_203218,1,1,0,0,0,0,0,0
